"","conversation_id","ground_truth_move","predicted_move","Technique","exact_match","model"
"4841","6000056_Seth","generic","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4842","6000056_Seth","telling","telling","Auto-CoT_APO20","TRUE","GPT-5"
"4843","6000056_Seth","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4844","6000056_Seth","telling","telling","Auto-CoT_APO20","TRUE","GPT-5"
"4845","6000056_Seth","telling","telling","Auto-CoT_APO20","TRUE","GPT-5"
"4846","6000069_Lakisha","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4847","6000069_Lakisha","telling","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4848","6000069_Lakisha","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4849","6000069_Lakisha","generic","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4850","6000067_Rishi","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4851","6000067_Rishi","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4852","6000067_Rishi","generic","generic","Auto-CoT_APO20","TRUE","GPT-5"
"4853","6000052_Stephanie","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4854","6000052_Stephanie","focus","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4855","6000052_Stephanie","generic","generic","Auto-CoT_APO20","TRUE","GPT-5"
"4856","6000055_Jia","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4857","6000055_Jia","focus","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4858","6000055_Jia","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4859","6000055_Jia","focus","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4860","6000055_Jia","focus","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4861","6000055_Jia","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4862","6000055_Jia","focus","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4863","6000055_Jia","telling","telling","Auto-CoT_APO20","TRUE","GPT-5"
"4864","6000070_Lakisha","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4865","6000070_Lakisha","probing","probing","Auto-CoT_APO20","TRUE","GPT-5"
"4866","6000070_Lakisha","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4867","6000070_Lakisha","probing","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4868","6000070_Lakisha","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4869","6000070_Lakisha","probing","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4870","6000070_Lakisha","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4871","6000070_Lakisha","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4872","6000070_Lakisha","telling","telling","Auto-CoT_APO20","TRUE","GPT-5"
"4873","6000070_Lakisha","telling","telling","Auto-CoT_APO20","TRUE","GPT-5"
"4874","6000009_Michael","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4875","6000009_Michael","focus","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4876","6000009_Michael","generic","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4877","6000010_Luca","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4878","6000010_Luca","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4879","6000010_Luca","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4880","6000010_Luca","focus","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4881","6000010_Luca","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4882","6000010_Luca","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4883","6000010_Luca","focus","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4884","6000010_Luca","focus","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4885","6000010_Luca","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4886","6000010_Luca","telling","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4887","6000063_Ronny","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4888","6000063_Ronny","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4889","6000063_Ronny","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4890","6000063_Ronny","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4891","6000063_Ronny","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4892","6000063_Ronny","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4893","6000063_Ronny","probing","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4894","6000063_Ronny","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4895","6000063_Ronny","focus","generic","Auto-CoT_APO20","FALSE","GPT-5"
"4896","6000001_Jia","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4897","6000001_Jia","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4898","6000001_Jia","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4899","6000001_Jia","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4900","6000001_Jia","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4901","6000001_Jia","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4902","6000001_Jia","telling","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4903","6000001_Jia","probing","probing","Auto-CoT_APO20","TRUE","GPT-5"
"4904","6000005_Claire","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4905","6000005_Claire","probing","probing","Auto-CoT_APO20","TRUE","GPT-5"
"4906","6000005_Claire","probing","probing","Auto-CoT_APO20","TRUE","GPT-5"
"4907","6000005_Claire","telling","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4908","6000005_Claire","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4909","6000005_Claire","probing","probing","Auto-CoT_APO20","TRUE","GPT-5"
"4910","6000005_Claire","telling","telling","Auto-CoT_APO20","TRUE","GPT-5"
"4911","6000005_Claire","focus","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4912","6000005_Claire","focus","generic","Auto-CoT_APO20","FALSE","GPT-5"
"4913","6000003_Heidi","generic","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4914","6000003_Heidi","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4915","6000003_Heidi","probing","probing","Auto-CoT_APO20","TRUE","GPT-5"
"4916","6000003_Heidi","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4917","6000003_Heidi","probing","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4918","6000003_Heidi","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4919","6000003_Heidi","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4920","6000003_Heidi","focus","generic","Auto-CoT_APO20","FALSE","GPT-5"
"4921","6000037_Brenda","probing","probing","Auto-CoT_APO20","TRUE","GPT-5"
"4922","6000037_Brenda","focus","focus","Auto-CoT_APO20","TRUE","GPT-5"
"4923","6000037_Brenda","telling","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4924","6000037_Brenda","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4925","6000037_Brenda","telling","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4926","6000037_Brenda","probing","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4927","6000037_Brenda","probing","telling","Auto-CoT_APO20","FALSE","GPT-5"
"4928","6000037_Brenda","generic","generic","Auto-CoT_APO20","TRUE","GPT-5"
"4929","6000043_Stephanie","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4930","6000043_Stephanie","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4931","6000043_Stephanie","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4932","6000043_Stephanie","telling","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4933","6000043_Stephanie","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4934","6000043_Stephanie","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4935","6000043_Stephanie","generic","generic","Auto-CoT_APO20","TRUE","GPT-5"
"4936","6000001_Ayisha","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4937","6000001_Ayisha","focus","probing","Auto-CoT_APO20","FALSE","GPT-5"
"4938","6000001_Ayisha","telling","telling","Auto-CoT_APO20","TRUE","GPT-5"
"4939","6000001_Ayisha","generic","generic","Auto-CoT_APO20","TRUE","GPT-5"
"4940","6000063_Seth","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4941","6000063_Seth","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4942","6000063_Seth","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4943","6000063_Seth","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4944","6000063_Seth","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4945","6000063_Seth","generic","generic","Auto-CoT_APO20","TRUE","GPT-5"
"4946","6000051_Jian","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4947","6000051_Jian","telling","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4948","6000051_Jian","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4949","6000051_Jian","probing","focus","Auto-CoT_APO20","FALSE","GPT-5"
"4950","6000051_Jian","telling","telling","Auto-CoT_APO20","TRUE","GPT-5"
"4951","6000025_Mariana","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"4952","6000025_Mariana","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4953","6000025_Mariana","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4954","6000025_Mariana","generic","generic","Self-Consistency_APO20","TRUE","GPT-5"
"4955","6000044_Ayisha","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"4956","6000044_Ayisha","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4957","6000044_Ayisha","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4958","6000044_Ayisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4959","6000044_Ayisha","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"4960","6000044_Ayisha","telling","focus","Self-Consistency_APO20","FALSE","GPT-5"
"4961","6000044_Ayisha","telling","focus","Self-Consistency_APO20","FALSE","GPT-5"
"4962","6000044_Ayisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4963","6000044_Ayisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4964","6000060_Scott","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"4965","6000060_Scott","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"4966","6000060_Scott","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4967","6000060_Scott","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"4968","6000054_DeAndre","generic","focus","Self-Consistency_APO20","FALSE","GPT-5"
"4969","6000054_DeAndre","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"4970","6000054_DeAndre","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4971","6000054_DeAndre","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"4972","6000054_DeAndre","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"4973","6000057_Cody","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"4974","6000057_Cody","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4975","6000057_Cody","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"4976","6000025_Luca","focus","probing","Self-Consistency_APO20","FALSE","GPT-5"
"4977","6000025_Luca","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4978","6000025_Luca","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4979","6000025_Luca","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"4980","6000025_Luca","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4981","6000025_Luca","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"4982","6000025_Luca","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4983","6000025_Luca","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4984","6000025_Luca","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4985","6000037_DeAndre","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"4986","6000037_DeAndre","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4987","6000037_DeAndre","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"4988","6000056_Seth","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4989","6000056_Seth","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4990","6000056_Seth","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"4991","6000056_Seth","generic","focus","Self-Consistency_APO20","FALSE","GPT-5"
"4992","6000056_Seth","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4993","6000056_Seth","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4994","6000056_Seth","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4995","6000056_Seth","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4996","6000069_Lakisha","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"4997","6000069_Lakisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"4998","6000069_Lakisha","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"4999","6000069_Lakisha","generic","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5000","6000067_Rishi","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5001","6000067_Rishi","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5002","6000067_Rishi","generic","generic","Self-Consistency_APO20","TRUE","GPT-5"
"5003","6000052_Stephanie","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5004","6000052_Stephanie","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5005","6000052_Stephanie","generic","generic","Self-Consistency_APO20","TRUE","GPT-5"
"5006","6000055_Jia","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5007","6000055_Jia","focus","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5008","6000055_Jia","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5009","6000055_Jia","focus","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5010","6000055_Jia","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5011","6000055_Jia","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5012","6000055_Jia","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5013","6000055_Jia","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"5014","6000070_Lakisha","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5015","6000070_Lakisha","probing","probing","Self-Consistency_APO20","TRUE","GPT-5"
"5016","6000070_Lakisha","focus","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5017","6000070_Lakisha","probing","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5018","6000070_Lakisha","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5019","6000070_Lakisha","probing","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5020","6000070_Lakisha","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5021","6000070_Lakisha","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5022","6000070_Lakisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"5023","6000070_Lakisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"5024","6000009_Michael","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5025","6000009_Michael","focus","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5026","6000009_Michael","generic","generic","Self-Consistency_APO20","TRUE","GPT-5"
"5027","6000010_Luca","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5028","6000010_Luca","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5029","6000010_Luca","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5030","6000010_Luca","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5031","6000010_Luca","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5032","6000010_Luca","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5033","6000010_Luca","focus","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5034","6000010_Luca","focus","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5035","6000010_Luca","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5036","6000010_Luca","telling","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5037","6000063_Ronny","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5038","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5039","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5040","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5041","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5042","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5043","6000063_Ronny","probing","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5044","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5045","6000063_Ronny","focus","generic","Self-Consistency_APO20","FALSE","GPT-5"
"5046","6000001_Jia","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5047","6000001_Jia","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5048","6000001_Jia","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5049","6000001_Jia","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5050","6000001_Jia","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5051","6000001_Jia","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5052","6000001_Jia","telling","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5053","6000001_Jia","probing","probing","Self-Consistency_APO20","TRUE","GPT-5"
"5054","6000005_Claire","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5055","6000005_Claire","probing","probing","Self-Consistency_APO20","TRUE","GPT-5"
"5056","6000005_Claire","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5057","6000005_Claire","telling","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5058","6000005_Claire","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5059","6000005_Claire","probing","probing","Self-Consistency_APO20","TRUE","GPT-5"
"5060","6000005_Claire","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"5061","6000005_Claire","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5062","6000005_Claire","focus","generic","Self-Consistency_APO20","FALSE","GPT-5"
"5063","6000003_Heidi","generic","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5064","6000003_Heidi","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5065","6000003_Heidi","probing","probing","Self-Consistency_APO20","TRUE","GPT-5"
"5066","6000003_Heidi","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5067","6000003_Heidi","probing","telling","Self-Consistency_APO20","FALSE","GPT-5"
"5068","6000003_Heidi","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5069","6000003_Heidi","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5070","6000003_Heidi","focus","generic","Self-Consistency_APO20","FALSE","GPT-5"
"5071","6000037_Brenda","probing","probing","Self-Consistency_APO20","TRUE","GPT-5"
"5072","6000037_Brenda","focus","focus","Self-Consistency_APO20","TRUE","GPT-5"
"5073","6000037_Brenda","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"5074","6000037_Brenda","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5075","6000037_Brenda","telling","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5076","6000037_Brenda","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5077","6000037_Brenda","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5078","6000037_Brenda","generic","generic","Self-Consistency_APO20","TRUE","GPT-5"
"5079","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5080","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5081","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5082","6000043_Stephanie","telling","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5083","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5084","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5085","6000043_Stephanie","generic","generic","Self-Consistency_APO20","TRUE","GPT-5"
"5086","6000001_Ayisha","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5087","6000001_Ayisha","focus","probing","Self-Consistency_APO20","FALSE","GPT-5"
"5088","6000001_Ayisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"5089","6000001_Ayisha","generic","generic","Self-Consistency_APO20","TRUE","GPT-5"
"5090","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5091","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5092","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5093","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5094","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5095","6000063_Seth","generic","generic","Self-Consistency_APO20","TRUE","GPT-5"
"5096","6000051_Jian","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5097","6000051_Jian","telling","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5098","6000051_Jian","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5099","6000051_Jian","probing","focus","Self-Consistency_APO20","FALSE","GPT-5"
"5100","6000051_Jian","telling","telling","Self-Consistency_APO20","TRUE","GPT-5"
"5101","6000025_Mariana","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5102","6000025_Mariana","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5103","6000025_Mariana","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5104","6000025_Mariana","generic","generic","Active Prompting_APO20","TRUE","GPT-5"
"5105","6000044_Ayisha","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5106","6000044_Ayisha","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5107","6000044_Ayisha","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5108","6000044_Ayisha","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5109","6000044_Ayisha","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5110","6000044_Ayisha","telling","focus","Active Prompting_APO20","FALSE","GPT-5"
"5111","6000044_Ayisha","telling","focus","Active Prompting_APO20","FALSE","GPT-5"
"5112","6000044_Ayisha","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5113","6000044_Ayisha","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5114","6000060_Scott","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5115","6000060_Scott","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5116","6000060_Scott","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5117","6000060_Scott","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5118","6000054_DeAndre","generic","focus","Active Prompting_APO20","FALSE","GPT-5"
"5119","6000054_DeAndre","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5120","6000054_DeAndre","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5121","6000054_DeAndre","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5122","6000054_DeAndre","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5123","6000057_Cody","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5124","6000057_Cody","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5125","6000057_Cody","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5126","6000025_Luca","focus","probing","Active Prompting_APO20","FALSE","GPT-5"
"5127","6000025_Luca","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5128","6000025_Luca","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5129","6000025_Luca","probing","focus","Active Prompting_APO20","FALSE","GPT-5"
"5130","6000025_Luca","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5131","6000025_Luca","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5132","6000025_Luca","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5133","6000025_Luca","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5134","6000025_Luca","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5135","6000037_DeAndre","probing","generic","Active Prompting_APO20","FALSE","GPT-5"
"5136","6000037_DeAndre","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5137","6000037_DeAndre","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5138","6000056_Seth","focus","probing","Active Prompting_APO20","FALSE","GPT-5"
"5139","6000056_Seth","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5140","6000056_Seth","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5141","6000056_Seth","generic","focus","Active Prompting_APO20","FALSE","GPT-5"
"5142","6000056_Seth","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5143","6000056_Seth","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5144","6000056_Seth","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5145","6000056_Seth","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5146","6000069_Lakisha","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5147","6000069_Lakisha","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5148","6000069_Lakisha","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5149","6000069_Lakisha","generic","telling","Active Prompting_APO20","FALSE","GPT-5"
"5150","6000067_Rishi","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5151","6000067_Rishi","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5152","6000067_Rishi","generic","generic","Active Prompting_APO20","TRUE","GPT-5"
"5153","6000052_Stephanie","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5154","6000052_Stephanie","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5155","6000052_Stephanie","generic","generic","Active Prompting_APO20","TRUE","GPT-5"
"5156","6000055_Jia","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5157","6000055_Jia","focus","probing","Active Prompting_APO20","FALSE","GPT-5"
"5158","6000055_Jia","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5159","6000055_Jia","focus","probing","Active Prompting_APO20","FALSE","GPT-5"
"5160","6000055_Jia","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5161","6000055_Jia","focus","focus","Active Prompting_APO20","TRUE","GPT-5"
"5162","6000055_Jia","focus","telling","Active Prompting_APO20","FALSE","GPT-5"
"5163","6000055_Jia","telling","telling","Active Prompting_APO20","TRUE","GPT-5"
"5164","6000070_Lakisha","generic","probing","Active Prompting_APO20","FALSE","GPT-5"
"5165","6000070_Lakisha","probing","probing","Active Prompting_APO20","TRUE","GPT-5"
"5166","6000070_Lakisha","focus","probing","Active Prompting_APO20","FALSE","GPT-5"
"5167","6000070_Lakisha","probing","telling","Active Prompting_APO20","FALSE","GPT-5"
